acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,music_key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_href,type,uri,valence
0.224,https://api.spotify.com/v1/audio-analysis/5zGqTc1WQUe8XqqdnrpKTV,0.612,207040,0.791,5zGqTc1WQUe8XqqdnrpKTV,0,6,0.112,-3.519,1,"Farmer's Daughter",0.0291,133.977,4,https://api.spotify.com/v1/tracks/5zGqTc1WQUe8XqqdnrpKTV,audio_features,spotify:track:5zGqTc1WQUe8XqqdnrpKTV,0.786
0.792,https://api.spotify.com/v1/audio-analysis/5zheSFviZNgeZLvZCOxQnE,0.541,210945,0.456,5zheSFviZNgeZLvZCOxQnE,0.00092,4,0.105,-9.266,1,"See Her Out (Thats Just Life)",0.051,158.015,4,https://api.spotify.com/v1/tracks/5zheSFviZNgeZLvZCOxQnE,audio_features,spotify:track:5zheSFviZNgeZLvZCOxQnE,0.362
0.395,https://api.spotify.com/v1/audio-analysis/5ZvDZdNRRJwSc8X6nNs5q1,0.621,247772,0.463,5ZvDZdNRRJwSc8X6nNs5q1,0.00000471,1,0.128,-10.259,0,"The Wonder Years (feat. Chance the Rapper & Nico Segal)",0.243,70.722,4,https://api.spotify.com/v1/tracks/5ZvDZdNRRJwSc8X6nNs5q1,audio_features,spotify:track:5ZvDZdNRRJwSc8X6nNs5q1,0.491
0.818,https://api.spotify.com/v1/audio-analysis/5zViOYAEOrfNn8wd0sN4MH,0.268,300130,0.336,5zViOYAEOrfNn8wd0sN4MH,0,9,0.354,-10.011,1,"n y l a",0.0392,65.838,3,https://api.spotify.com/v1/tracks/5zViOYAEOrfNn8wd0sN4MH,audio_features,spotify:track:5zViOYAEOrfNn8wd0sN4MH,0.208
0.485,https://api.spotify.com/v1/audio-analysis/5Zxnvruq1uxytHI0KSjSoG,0.446,259373,0.347,5Zxnvruq1uxytHI0KSjSoG,0.00000314,1,0.0924,-8.523,1,"Loving Me Back",0.0293,110.977,3,https://api.spotify.com/v1/tracks/5Zxnvruq1uxytHI0KSjSoG,audio_features,spotify:track:5Zxnvruq1uxytHI0KSjSoG,0.257
0.292,https://api.spotify.com/v1/audio-analysis/6000CTcjDKMkA1b7tgLcVi,0.69,235733,0.363,6000CTcjDKMkA1b7tgLcVi,0.422,2,0.0796,-15.782,1,"Taxi Cab",0.066,167.979,4,https://api.spotify.com/v1/tracks/6000CTcjDKMkA1b7tgLcVi,audio_features,spotify:track:6000CTcjDKMkA1b7tgLcVi,0.71
0.89,https://api.spotify.com/v1/audio-analysis/609bvXPOXH0YC7TU5cfRSP,0.689,194530,0.189,609bvXPOXH0YC7TU5cfRSP,0,5,0.355,-14.243,1,"be your friend",0.0659,99.881,4,https://api.spotify.com/v1/tracks/609bvXPOXH0YC7TU5cfRSP,audio_features,spotify:track:609bvXPOXH0YC7TU5cfRSP,0.377
0.162,https://api.spotify.com/v1/audio-analysis/60ChsktpC4PREkvb6tbsU6,0.649,258160,0.381,60ChsktpC4PREkvb6tbsU6,0,6,0.0914,-9.488,1,"Carry Your Will",0.0327,119.072,4,https://api.spotify.com/v1/tracks/60ChsktpC4PREkvb6tbsU6,audio_features,spotify:track:60ChsktpC4PREkvb6tbsU6,0.19
0.00176,https://api.spotify.com/v1/audio-analysis/60okmgzrYnFh2nXfi0XxWR,0.598,213333,0.93,60okmgzrYnFh2nXfi0XxWR,0,9,0.0353,-4.014,0,"When Did Your Heart Go Missing?",0.0466,175.795,4,https://api.spotify.com/v1/tracks/60okmgzrYnFh2nXfi0XxWR,audio_features,spotify:track:60okmgzrYnFh2nXfi0XxWR,0.97
0.495,https://api.spotify.com/v1/audio-analysis/60T2IIFflzLc241xUMv1VD,0.584,184147,0.537,60T2IIFflzLc241xUMv1VD,0.000189,9,0.397,-5.646,1,"Skipping Stones (feat. Jhené Aiko)",0.0344,79.982,4,https://api.spotify.com/v1/tracks/60T2IIFflzLc241xUMv1VD,audio_features,spotify:track:60T2IIFflzLc241xUMv1VD,0.4
0.0398,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,0.509,271427,0.781,60wwxj6Dd9NJlirf84wr2c,0,8,0.0749,-3.48,1,Clarity,0.072,128,4,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,audio_features,spotify:track:60wwxj6Dd9NJlirf84wr2c,0.176
0.0358,https://api.spotify.com/v1/audio-analysis/60xaS8mYBKUW4VQQ666N0T,0.704,141542,0.777,60xaS8mYBKUW4VQQ666N0T,0,2,0.151,-5.729,1,"All Night (feat. Knox Fortune)",0.195,111.921,4,https://api.spotify.com/v1/tracks/60xaS8mYBKUW4VQQ666N0T,audio_features,spotify:track:60xaS8mYBKUW4VQQ666N0T,0.392
0.709,https://api.spotify.com/v1/audio-analysis/617BX2z1ctbswU1xjU3LRW,0.654,188893,0.483,617BX2z1ctbswU1xjU3LRW,0,10,0.102,-10.028,1,"I Wish I Knew How It Would Feel to Be Free",0.0509,120.673,4,https://api.spotify.com/v1/tracks/617BX2z1ctbswU1xjU3LRW,audio_features,spotify:track:617BX2z1ctbswU1xjU3LRW,0.604
0.711,https://api.spotify.com/v1/audio-analysis/61gNWcpFdezb20Oc4uMrr6,0.679,182857,0.42,61gNWcpFdezb20Oc4uMrr6,0.00602,7,0.296,-7.795,1,"Drunk On A Flight",0.0912,125.76,3,https://api.spotify.com/v1/tracks/61gNWcpFdezb20Oc4uMrr6,audio_features,spotify:track:61gNWcpFdezb20Oc4uMrr6,0.534
0.42,https://api.spotify.com/v1/audio-analysis/61Ivix5DTnDPVjp1dgLyov,0.927,280878,0.551,61Ivix5DTnDPVjp1dgLyov,0.0346,9,0.298,-6.624,0,"Disco Yes",0.0921,123.042,4,https://api.spotify.com/v1/tracks/61Ivix5DTnDPVjp1dgLyov,audio_features,spotify:track:61Ivix5DTnDPVjp1dgLyov,0.665
0.0758,https://api.spotify.com/v1/audio-analysis/624TiVPFYskSkdSqBq5I6e,0.756,230280,0.47,624TiVPFYskSkdSqBq5I6e,0,5,0.058,-9.067,1,Bounce,0.129,128.165,4,https://api.spotify.com/v1/tracks/624TiVPFYskSkdSqBq5I6e,audio_features,spotify:track:624TiVPFYskSkdSqBq5I6e,0.606
0.0485,https://api.spotify.com/v1/audio-analysis/62I8F77FY8aepEp6xWyW6a,0.685,305440,0.661,62I8F77FY8aepEp6xWyW6a,0.0175,9,0.103,-8.128,1,"Ballad of Oregon",0.0331,117.019,4,https://api.spotify.com/v1/tracks/62I8F77FY8aepEp6xWyW6a,audio_features,spotify:track:62I8F77FY8aepEp6xWyW6a,0.265
0.0135,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,0.898,226240,0.271,62LJFaYihsdVrrkgUOJC05,0.00138,7,0.0461,-12.238,1,Kiss,0.091,111.485,4,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,audio_features,spotify:track:62LJFaYihsdVrrkgUOJC05,0.742
0.856,https://api.spotify.com/v1/audio-analysis/63b8u2fKHeavX03Fb96FwC,0.774,229292,0.204,63b8u2fKHeavX03Fb96FwC,0,10,0.111,-8.552,0,"All I Need",0.0363,110.962,4,https://api.spotify.com/v1/tracks/63b8u2fKHeavX03Fb96FwC,audio_features,spotify:track:63b8u2fKHeavX03Fb96FwC,0.37
0.0173,https://api.spotify.com/v1/audio-analysis/63hOJX2jdHeRRXQlCKh6gQ,0.85,235667,0.542,63hOJX2jdHeRRXQlCKh6gQ,0.0176,5,0.106,-7.322,0,"Mr Magic (Through The Smoke)",0.0499,99.526,4,https://api.spotify.com/v1/tracks/63hOJX2jdHeRRXQlCKh6gQ,audio_features,spotify:track:63hOJX2jdHeRRXQlCKh6gQ,0.527
0.92,https://api.spotify.com/v1/audio-analysis/63nJIngH6cMV70V5IUx3Ex,0.766,146147,0.163,63nJIngH6cMV70V5IUx3Ex,0.000132,6,0.107,-15.975,1,"always, i'll care",0.0573,104.957,4,https://api.spotify.com/v1/tracks/63nJIngH6cMV70V5IUx3Ex,audio_features,spotify:track:63nJIngH6cMV70V5IUx3Ex,0.634
0.196,https://api.spotify.com/v1/audio-analysis/647NhgymHIEh2GpFRayMGm,0.696,192360,0.496,647NhgymHIEh2GpFRayMGm,0.0000283,4,0.0871,-8.232,1,"Part Of Growing Up",0.0462,79.998,4,https://api.spotify.com/v1/tracks/647NhgymHIEh2GpFRayMGm,audio_features,spotify:track:647NhgymHIEh2GpFRayMGm,0.48
0.132,https://api.spotify.com/v1/audio-analysis/64lsIF5pw0sJY0gV5kz0RN,0.641,278769,0.842,64lsIF5pw0sJY0gV5kz0RN,0.91,9,0.419,-7.27,1,"Can I Call You Tonight?",0.0292,129.98,4,https://api.spotify.com/v1/tracks/64lsIF5pw0sJY0gV5kz0RN,audio_features,spotify:track:64lsIF5pw0sJY0gV5kz0RN,0.5
0.174,https://api.spotify.com/v1/audio-analysis/64TjzuxG5PJ7payjphrOC0,0.532,231469,0.548,64TjzuxG5PJ7payjphrOC0,0.0033,1,0.108,-6.521,1,South,0.0291,130.114,4,https://api.spotify.com/v1/tracks/64TjzuxG5PJ7payjphrOC0,audio_features,spotify:track:64TjzuxG5PJ7payjphrOC0,0.443
0.00581,https://api.spotify.com/v1/audio-analysis/64vkacv9XtTjAQSosbUbW2,0.624,209947,0.807,64vkacv9XtTjAQSosbUbW2,0.000267,3,0.0851,-6.319,1,"My Maria - with Thomas Rhett",0.0361,125.019,4,https://api.spotify.com/v1/tracks/64vkacv9XtTjAQSosbUbW2,audio_features,spotify:track:64vkacv9XtTjAQSosbUbW2,0.649
0.848,https://api.spotify.com/v1/audio-analysis/65wx71brAmEQz66GXXF8gI,0.547,182467,0.43,65wx71brAmEQz66GXXF8gI,0.613,2,0.0825,-7.393,1,"Sound & Color",0.0667,114.729,4,https://api.spotify.com/v1/tracks/65wx71brAmEQz66GXXF8gI,audio_features,spotify:track:65wx71brAmEQz66GXXF8gI,0.175
0.0344,https://api.spotify.com/v1/audio-analysis/663E41fUIDEnzN7xTnFLT0,0.887,195137,0.519,663E41fUIDEnzN7xTnFLT0,0.223,7,0.157,-7.992,1,"Feel Like I Do",0.107,104.996,4,https://api.spotify.com/v1/tracks/663E41fUIDEnzN7xTnFLT0,audio_features,spotify:track:663E41fUIDEnzN7xTnFLT0,0.652
0.0917,https://api.spotify.com/v1/audio-analysis/66pfshEawC32IjFl0h8dzr,0.433,278853,0.7,66pfshEawC32IjFl0h8dzr,0.254,0,0.299,-8.334,1,Schoolin’,0.0433,109.805,4,https://api.spotify.com/v1/tracks/66pfshEawC32IjFl0h8dzr,audio_features,spotify:track:66pfshEawC32IjFl0h8dzr,0.496
0.539,https://api.spotify.com/v1/audio-analysis/66PKRNP4bNGkBS7OvNgEav,0.553,219640,0.435,66PKRNP4bNGkBS7OvNgEav,0.00137,4,0.113,-8.443,1,"Lovin' You On My Mind",0.0279,147.777,4,https://api.spotify.com/v1/tracks/66PKRNP4bNGkBS7OvNgEav,audio_features,spotify:track:66PKRNP4bNGkBS7OvNgEav,0.461
0.627,https://api.spotify.com/v1/audio-analysis/66wkCYWlXzSTQAfnsPBptt,0.861,216000,0.33,66wkCYWlXzSTQAfnsPBptt,0.00000193,6,0.14,-7.194,1,"My Favorite Part",0.0526,95.016,4,https://api.spotify.com/v1/tracks/66wkCYWlXzSTQAfnsPBptt,audio_features,spotify:track:66wkCYWlXzSTQAfnsPBptt,0.718
0.207,https://api.spotify.com/v1/audio-analysis/672amoeenDyj593OhDRgak,0.669,159720,0.683,672amoeenDyj593OhDRgak,0.00000399,0,0.171,-5.214,1,"Angel Zoo",0.173,80.022,4,https://api.spotify.com/v1/tracks/672amoeenDyj593OhDRgak,audio_features,spotify:track:672amoeenDyj593OhDRgak,0.452
0.964,https://api.spotify.com/v1/audio-analysis/672Yznm7YxhHVPHp4YbMja,0.402,161119,0.124,672Yznm7YxhHVPHp4YbMja,0.00000735,8,0.158,-13.414,1,"Special - Recorded at Spotify Studios NYC",0.057,100.951,3,https://api.spotify.com/v1/tracks/672Yznm7YxhHVPHp4YbMja,audio_features,spotify:track:672Yznm7YxhHVPHp4YbMja,0.19
0.0198,https://api.spotify.com/v1/audio-analysis/6757Pp7vTy2a4qUPWCLvmH,0.564,239187,0.736,6757Pp7vTy2a4qUPWCLvmH,0,1,0.138,-6.135,1,Hurricane,0.0345,101.02,4,https://api.spotify.com/v1/tracks/6757Pp7vTy2a4qUPWCLvmH,audio_features,spotify:track:6757Pp7vTy2a4qUPWCLvmH,0.422
0.293,https://api.spotify.com/v1/audio-analysis/67ERaN0zVb6iJyAwxfGWYT,0.78,155093,0.321,67ERaN0zVb6iJyAwxfGWYT,0.00000393,11,0.0743,-9.122,1,"Ain't About Love",0.154,119.856,4,https://api.spotify.com/v1/tracks/67ERaN0zVb6iJyAwxfGWYT,audio_features,spotify:track:67ERaN0zVb6iJyAwxfGWYT,0.615
0.805,https://api.spotify.com/v1/audio-analysis/67Q4A723vZInFO6GJlOqfd,0.452,154095,0.251,67Q4A723vZInFO6GJlOqfd,0.00373,4,0.0793,-16.163,0,Rememory,0.0718,83.774,4,https://api.spotify.com/v1/tracks/67Q4A723vZInFO6GJlOqfd,audio_features,spotify:track:67Q4A723vZInFO6GJlOqfd,0.0758
0.226,https://api.spotify.com/v1/audio-analysis/684bEn5uaWsZozFZ905R5Q,0.84,152227,0.345,684bEn5uaWsZozFZ905R5Q,0.0000997,7,0.104,-7.894,1,Happy?,0.0707,95.981,4,https://api.spotify.com/v1/tracks/684bEn5uaWsZozFZ905R5Q,audio_features,spotify:track:684bEn5uaWsZozFZ905R5Q,0.372
0.798,https://api.spotify.com/v1/audio-analysis/68A8M94uf0m5bM5sxf3Tn8,0.553,186584,0.274,68A8M94uf0m5bM5sxf3Tn8,0.00000713,1,0.103,-12.564,1,"Alone with You",0.0379,86.672,4,https://api.spotify.com/v1/tracks/68A8M94uf0m5bM5sxf3Tn8,audio_features,spotify:track:68A8M94uf0m5bM5sxf3Tn8,0.208
0.0225,https://api.spotify.com/v1/audio-analysis/68iIALIAQ03juj9BZpafox,0.638,243519,0.891,68iIALIAQ03juj9BZpafox,0.00142,1,0.947,-4.764,1,"Good Times Roll",0.108,99.979,4,https://api.spotify.com/v1/tracks/68iIALIAQ03juj9BZpafox,audio_features,spotify:track:68iIALIAQ03juj9BZpafox,0.525
0.609,https://api.spotify.com/v1/audio-analysis/68nNNThyOXq060K1ZAWb2t,0.475,271907,0.525,68nNNThyOXq060K1ZAWb2t,0.00075,2,0.332,-7.998,1,"Born Again",0.0293,171.982,3,https://api.spotify.com/v1/tracks/68nNNThyOXq060K1ZAWb2t,audio_features,spotify:track:68nNNThyOXq060K1ZAWb2t,0.469
0.574,https://api.spotify.com/v1/audio-analysis/68UwqWt98BW1QdDnGV9DO1,0.872,188917,0.541,68UwqWt98BW1QdDnGV9DO1,0.00000179,0,0.0617,-6.932,1,"Trader Joe",0.0629,133.005,4,https://api.spotify.com/v1/tracks/68UwqWt98BW1QdDnGV9DO1,audio_features,spotify:track:68UwqWt98BW1QdDnGV9DO1,0.589
0.628,https://api.spotify.com/v1/audio-analysis/68xlys6sqwcqQWt9KOSU76,0.471,329240,0.485,68xlys6sqwcqQWt9KOSU76,0.244,8,0.104,-11.918,1,DNA,0.0505,173.978,5,https://api.spotify.com/v1/tracks/68xlys6sqwcqQWt9KOSU76,audio_features,spotify:track:68xlys6sqwcqQWt9KOSU76,0.46
0.216,https://api.spotify.com/v1/audio-analysis/6A1GBCMwbfhkB9e1thR8a8,0.682,290385,0.65,6A1GBCMwbfhkB9e1thR8a8,0.00000948,5,0.0947,-7.231,1,"Location Unknown ◐",0.0457,109.986,4,https://api.spotify.com/v1/tracks/6A1GBCMwbfhkB9e1thR8a8,audio_features,spotify:track:6A1GBCMwbfhkB9e1thR8a8,0.378
0.928,https://api.spotify.com/v1/audio-analysis/6AGyJ8SXWQoi1UWuz7zeef,0.492,201280,0.172,6AGyJ8SXWQoi1UWuz7zeef,0,6,0.203,-15.683,1,"Another You",0.036,70.566,3,https://api.spotify.com/v1/tracks/6AGyJ8SXWQoi1UWuz7zeef,audio_features,spotify:track:6AGyJ8SXWQoi1UWuz7zeef,0.39
0.034,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,0.818,225983,0.803,6b8Be6ljOzmkOmFslEb23P,0,1,0.153,-4.282,1,"24K Magic",0.0797,106.97,4,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,audio_features,spotify:track:6b8Be6ljOzmkOmFslEb23P,0.632
0.28,https://api.spotify.com/v1/audio-analysis/6byH2KwTyfq76lucjvwX2I,0.804,233618,0.387,6byH2KwTyfq76lucjvwX2I,0,11,0.0527,-9.56,1,Familiar,0.255,104.065,4,https://api.spotify.com/v1/tracks/6byH2KwTyfq76lucjvwX2I,audio_features,spotify:track:6byH2KwTyfq76lucjvwX2I,0.584
0.266,https://api.spotify.com/v1/audio-analysis/6BZ6pl5bczDc3cMF1kBaOy,0.719,185923,0.631,6BZ6pl5bczDc3cMF1kBaOy,0.00000769,5,0.134,-6.616,1,"pink skies",0.0433,103.968,4,https://api.spotify.com/v1/tracks/6BZ6pl5bczDc3cMF1kBaOy,audio_features,spotify:track:6BZ6pl5bczDc3cMF1kBaOy,0.466
0.864,https://api.spotify.com/v1/audio-analysis/6BzQnbYMiASXdwTerVH3zy,0.531,111875,0.192,6BzQnbYMiASXdwTerVH3zy,0.00133,5,0.126,-11.786,1,"The Sun Is In Your Eyes - Voice Memo",0.0393,73.337,3,https://api.spotify.com/v1/tracks/6BzQnbYMiASXdwTerVH3zy,audio_features,spotify:track:6BzQnbYMiASXdwTerVH3zy,0.384
0.021,https://api.spotify.com/v1/audio-analysis/6CES1554HcWMIVroJfmmBm,0.542,245456,0.906,6CES1554HcWMIVroJfmmBm,0.00043,9,0.377,-4.213,1,"Way It Goes",0.0491,120.014,4,https://api.spotify.com/v1/tracks/6CES1554HcWMIVroJfmmBm,audio_features,spotify:track:6CES1554HcWMIVroJfmmBm,0.515
0.19,https://api.spotify.com/v1/audio-analysis/6cFZ4PLC19taNlpl9pbGMf,0.497,296493,0.693,6cFZ4PLC19taNlpl9pbGMf,0,8,0.215,-7.024,1,"Somebody To Love - Remastered 2011",0.0565,111.539,3,https://api.spotify.com/v1/tracks/6cFZ4PLC19taNlpl9pbGMf,audio_features,spotify:track:6cFZ4PLC19taNlpl9pbGMf,0.358
0.000616,https://api.spotify.com/v1/audio-analysis/6Ciren6AvLvg59NdpLj0Rb,0.207,245320,0.849,6Ciren6AvLvg59NdpLj0Rb,0.0000932,8,0.348,-5.266,1,"Slowly, Slowly",0.0563,110.998,3,https://api.spotify.com/v1/tracks/6Ciren6AvLvg59NdpLj0Rb,audio_features,spotify:track:6Ciren6AvLvg59NdpLj0Rb,0.3
0.77,https://api.spotify.com/v1/audio-analysis/6dFn6my1sHK2bcf23GlHwM,0.533,347987,0.496,6dFn6my1sHK2bcf23GlHwM,0.000164,6,0.0969,-9.363,0,2009,0.517,155.158,4,https://api.spotify.com/v1/tracks/6dFn6my1sHK2bcf23GlHwM,audio_features,spotify:track:6dFn6my1sHK2bcf23GlHwM,0.173
0.138,https://api.spotify.com/v1/audio-analysis/6dHrWj35HXTGvlCasE5VAA,0.435,177987,0.331,6dHrWj35HXTGvlCasE5VAA,0.00594,0,0.105,-11.184,1,"You're the Best",0.0839,100.114,4,https://api.spotify.com/v1/tracks/6dHrWj35HXTGvlCasE5VAA,audio_features,spotify:track:6dHrWj35HXTGvlCasE5VAA,0.19
0.0489,https://api.spotify.com/v1/audio-analysis/6dsq7Nt5mIFzvm5kIYNORy,0.6,237293,0.853,6dsq7Nt5mIFzvm5kIYNORy,0.346,1,0.0934,-7.584,1,"15 Step",0.0423,94.457,4,https://api.spotify.com/v1/tracks/6dsq7Nt5mIFzvm5kIYNORy,audio_features,spotify:track:6dsq7Nt5mIFzvm5kIYNORy,0.847
0.114,https://api.spotify.com/v1/audio-analysis/6E44nO0qqQqfmXOhQPp0MM,0.58,225191,0.752,6E44nO0qqQqfmXOhQPp0MM,0,0,0.144,-5.049,1,"Coconut Oil",0.303,138.15,4,https://api.spotify.com/v1/tracks/6E44nO0qqQqfmXOhQPp0MM,audio_features,spotify:track:6E44nO0qqQqfmXOhQPp0MM,0.512
0.944,https://api.spotify.com/v1/audio-analysis/6EDyPQRGyaPhNUCjJXR23r,0.214,223653,0.0733,6EDyPQRGyaPhNUCjJXR23r,0.885,0,0.0691,-21.302,1,"Mrs Darcy - From "Pride & Prejudice" Soundtrack",0.0408,137.764,5,https://api.spotify.com/v1/tracks/6EDyPQRGyaPhNUCjJXR23r,audio_features,spotify:track:6EDyPQRGyaPhNUCjJXR23r,0.039
0.814,https://api.spotify.com/v1/audio-analysis/6eQFBPN601iKl6nGNHY1sh,0.794,276195,0.292,6eQFBPN601iKl6nGNHY1sh,0,10,0.49,-8.848,0,"Miss Pick and Choose",0.0779,130.167,4,https://api.spotify.com/v1/tracks/6eQFBPN601iKl6nGNHY1sh,audio_features,spotify:track:6eQFBPN601iKl6nGNHY1sh,0.702
0.643,https://api.spotify.com/v1/audio-analysis/6ET22Ri3FYXi5C8BBqHWcO,0.558,178903,0.535,6ET22Ri3FYXi5C8BBqHWcO,0,5,0.101,-10.37,1,"Missed Calls",0.163,169.859,4,https://api.spotify.com/v1/tracks/6ET22Ri3FYXi5C8BBqHWcO,audio_features,spotify:track:6ET22Ri3FYXi5C8BBqHWcO,0.464
0.233,https://api.spotify.com/v1/audio-analysis/6eT7xZZlB2mwyzJ2sUKG6w,0.675,256533,0.562,6eT7xZZlB2mwyzJ2sUKG6w,0,7,0.0816,-7.678,1,"White Iverson",0.0352,130.098,4,https://api.spotify.com/v1/tracks/6eT7xZZlB2mwyzJ2sUKG6w,audio_features,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,0.309
0.876,https://api.spotify.com/v1/audio-analysis/6eTT9kUejqj5z8ln8hAXqr,0.329,256000,0.365,6eTT9kUejqj5z8ln8hAXqr,0.892,0,0.173,-13.775,1,"Olympic Fanfare and Theme",0.0353,80.887,4,https://api.spotify.com/v1/tracks/6eTT9kUejqj5z8ln8hAXqr,audio_features,spotify:track:6eTT9kUejqj5z8ln8hAXqr,0.166
0.872,https://api.spotify.com/v1/audio-analysis/6EVbOYrewYsrt8AGyZodyh,0.613,72080,0.128,6EVbOYrewYsrt8AGyZodyh,0,2,0.1,-13.851,1,"Interlude 1",0.463,179.001,4,https://api.spotify.com/v1/tracks/6EVbOYrewYsrt8AGyZodyh,audio_features,spotify:track:6EVbOYrewYsrt8AGyZodyh,0.321
0.0216,https://api.spotify.com/v1/audio-analysis/6EYCCC9yGn1hZBHLPslNl3,0.461,244162,0.503,6EYCCC9yGn1hZBHLPslNl3,0.000211,0,0.0741,-6.46,1,Souls,0.0749,75.296,4,https://api.spotify.com/v1/tracks/6EYCCC9yGn1hZBHLPslNl3,audio_features,spotify:track:6EYCCC9yGn1hZBHLPslNl3,0.572
0.936,https://api.spotify.com/v1/audio-analysis/6f41RzSFqFguyCeqFFXKyH,0.513,259278,0.0164,6f41RzSFqFguyCeqFFXKyH,0,10,0.0841,-20.23,1,"The Place Where Lost Things Go",0.052,58.464,4,https://api.spotify.com/v1/tracks/6f41RzSFqFguyCeqFFXKyH,audio_features,spotify:track:6f41RzSFqFguyCeqFFXKyH,0.326
0.0208,https://api.spotify.com/v1/audio-analysis/6F84CqAnWGg6CZiWFNDuQ9,0.575,249813,0.478,6F84CqAnWGg6CZiWFNDuQ9,0.0000111,8,0.144,-5.517,1,Poetry,0.0314,125.968,4,https://api.spotify.com/v1/tracks/6F84CqAnWGg6CZiWFNDuQ9,audio_features,spotify:track:6F84CqAnWGg6CZiWFNDuQ9,0.297
0.694,https://api.spotify.com/v1/audio-analysis/6fbYL76UWbHdYq4B91TPQi,0.62,211205,0.282,6fbYL76UWbHdYq4B91TPQi,0,5,0.119,-10.533,0,"This Way - From SUPERFLY - Original Soundtrack",0.0464,124.609,3,https://api.spotify.com/v1/tracks/6fbYL76UWbHdYq4B91TPQi,audio_features,spotify:track:6fbYL76UWbHdYq4B91TPQi,0.193
0.102,https://api.spotify.com/v1/audio-analysis/6fHJPzOgBgmvJEYefYJUcr,0.52,216867,0.549,6fHJPzOgBgmvJEYefYJUcr,0,9,0.085,-6.69,1,"Sleeping in My T-Shirt",0.0507,79.861,4,https://api.spotify.com/v1/tracks/6fHJPzOgBgmvJEYefYJUcr,audio_features,spotify:track:6fHJPzOgBgmvJEYefYJUcr,0.326
0.55,https://api.spotify.com/v1/audio-analysis/6FQ7tecargtjwGK5L4Atsj,0.662,218794,0.403,6FQ7tecargtjwGK5L4Atsj,0,8,0.179,-10.404,0,Lavender,0.243,78.024,4,https://api.spotify.com/v1/tracks/6FQ7tecargtjwGK5L4Atsj,audio_features,spotify:track:6FQ7tecargtjwGK5L4Atsj,0.409
0.000182,https://api.spotify.com/v1/audio-analysis/6fQpbrXlqo9H4AW9JV984z,0.356,168587,0.822,6fQpbrXlqo9H4AW9JV984z,0.000146,7,0.3,-7.246,1,"Kickin' da Leaves",0.0323,155.041,4,https://api.spotify.com/v1/tracks/6fQpbrXlqo9H4AW9JV984z,audio_features,spotify:track:6fQpbrXlqo9H4AW9JV984z,0.561
0.53,https://api.spotify.com/v1/audio-analysis/6fTdcGsjxlAD9PSkoPaLMX,0.511,226014,0.596,6fTdcGsjxlAD9PSkoPaLMX,0,0,0.0798,-6.56,1,"Sunday Candy",0.224,158.063,4,https://api.spotify.com/v1/tracks/6fTdcGsjxlAD9PSkoPaLMX,audio_features,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,0.554
0.00435,https://api.spotify.com/v1/audio-analysis/6fvFiDhnrNuIHyjMt41NSX,0.61,254120,0.582,6fvFiDhnrNuIHyjMt41NSX,0.000456,4,0.0852,-8.619,1,Brazil,0.0374,121.093,4,https://api.spotify.com/v1/tracks/6fvFiDhnrNuIHyjMt41NSX,audio_features,spotify:track:6fvFiDhnrNuIHyjMt41NSX,0.471
0.000818,https://api.spotify.com/v1/audio-analysis/6G6F6mj3o1cX9QC9MiAhj1,0.588,175044,0.856,6G6F6mj3o1cX9QC9MiAhj1,0.0739,9,0.238,-5.242,0,"Shy Away",0.0316,96.966,4,https://api.spotify.com/v1/tracks/6G6F6mj3o1cX9QC9MiAhj1,audio_features,spotify:track:6G6F6mj3o1cX9QC9MiAhj1,0.635
0.834,https://api.spotify.com/v1/audio-analysis/6ghXD44kT8wqM1hty9NGgO,0.403,342653,0.387,6ghXD44kT8wqM1hty9NGgO,0.699,9,0.181,-11.312,1,Attaboy,0.0397,126.283,4,https://api.spotify.com/v1/tracks/6ghXD44kT8wqM1hty9NGgO,audio_features,spotify:track:6ghXD44kT8wqM1hty9NGgO,0.588
0.994,https://api.spotify.com/v1/audio-analysis/6GiPDAnfhmpqwTE8lRazQS,0.525,158750,0.0147,6GiPDAnfhmpqwTE8lRazQS,0.96,8,0.106,-26.862,1,,0.0487,67.251,4,https://api.spotify.com/v1/tracks/6GiPDAnfhmpqwTE8lRazQS,audio_features,spotify:track:6GiPDAnfhmpqwTE8lRazQS,0.122
0.47,https://api.spotify.com/v1/audio-analysis/6GnhWMhgJb7uyiiPEiEkDA,0.843,208080,0.435,6GnhWMhgJb7uyiiPEiEkDA,0,8,0.147,-8.442,1,"Weekend (feat. Miguel)",0.178,120.058,4,https://api.spotify.com/v1/tracks/6GnhWMhgJb7uyiiPEiEkDA,audio_features,spotify:track:6GnhWMhgJb7uyiiPEiEkDA,0.19
